gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2710195926	428	100	1	428	1	428	0.0e+00	984	KO:K03979	GTPase [EC:3.6.5.-]	EC:3.6.5.-	
2710195927	175	100	1	175	1	175	2.8e-124	401	KO:K06375	stage 0 sporulation protein B (sporulation initiation phosphotransferase) [EC:2.7.-.-]	EC:2.7.-	
2710195932	270	100	1	270	1	270	0.0e+00	638	KO:K01611	S-adenosylmethionine decarboxylase [EC:4.1.1.50]	EC:4.1.1.50	
2710195935	859	100	1	859	1	859	0.0e+00	1990	KO:K17675	ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:5.6.2.6]	EC:5.6.2.6	
2710195937	263	100	1	263	1	263	0.0e+00	612	KO:K25528	phosphoserine phosphatase [EC:3.1.3.3]	EC:3.1.3.3	
2710195939	216	100	1	216	1	216	0.0e+00	510	KO:K08966	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]	EC:3.1.3.87	
2710195941	145	100	1	145	1	145	2.1e-107	350	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	
2710195943	173	100	1	173	1	173	4.0e-125	404	KO:K05520	deglycase [EC:3.5.1.124]	EC:3.5.1.124	
2710195944	293	100	1	293	1	293	0.0e+00	654	KO:K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	EC:1.1.1.31	
2710195946	118	100	1	118	1	118	1.7e-77	262	KO:K00389	inner membrane protein YidH		
2710195954	258	100	1	258	1	258	0.0e+00	559	KO:K07090	uncharacterized protein		
2710195958	75	100	1	75	1	75	3.3e-48	175	KO:K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	EC:2.8.1.-	
2710195962	319	100	1	319	1	319	0.0e+00	721	KO:K01551	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	EC:7.3.-	
2710195962	319	100	1	319	1	319	0.0e+00	721	KO:K01551	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	EC:7.3.2.7	
2710195964	579	100	1	579	1	579	0.0e+00	1300	KO:K06200	carbon starvation protein		
2710195965	134	100	1	134	1	134	1.4e-92	307	KO:K06377	sporulation-control protein		
2710195967	339	100	1	339	1	339	0.0e+00	766	KO:K01620	threonine aldolase [EC:4.1.2.48]	EC:4.1.2.48	
2710195968	418	100	1	418	1	418	0.0e+00	978	KO:K20480	HTH-type transcriptional regulator, quorum sensing regulator NprR		
2710195970	410	100	1	410	1	410	0.0e+00	945	KO:K19689	aminopeptidase [EC:3.4.11.-]	EC:3.4.11.-	
2710195972	397	100	1	397	1	397	0.0e+00	909	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	
2710195973	179	100	1	179	1	179	5.0e-130	418	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.82	
2710195973	179	100	1	179	1	179	5.0e-130	418	KO:K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	EC:3.1.3.83	
2710195975	638	100	1	638	1	638	0.0e+00	1450	KO:K07182	CBS domain-containing protein		
2710195976	248	100	1	248	1	248	0.0e+00	576	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	
2710195977	420	100	1	420	1	420	0.0e+00	943	KO:K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	EC:1.2.1.41	
2710195978	369	100	1	369	1	369	0.0e+00	819	KO:K00931	glutamate 5-kinase [EC:2.7.2.11]	EC:2.7.2.11	
2710195979	281	100	1	281	1	281	0.0e+00	614	KO:K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	EC:1.5.1.2	
2710195980	317	100	1	317	1	317	0.0e+00	712	KO:K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	EC:2.7.8.-	
2710195983	195	100	1	195	1	195	0.0e+00	438	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	
2710195984	142	97.18	1	142	1	142	6.4e-102	334	KO:K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	EC:2.7.1.156	
2710195984	142	97.18	1	142	1	142	6.4e-102	334	KO:K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	EC:2.7.7.62	
2710195985	209	99.52	1	209	1	209	0.0e+00	507	KO:K02226	alpha-ribazole phosphatase [EC:3.1.3.73]	EC:3.1.3.73	
2710195986	262	99.62	1	262	1	262	0.0e+00	589	KO:K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	EC:2.7.8.26	
2710195987	184	97.83	1	184	1	184	1.2e-125	406	KO:K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	EC:2.7.1.156	
2710195987	184	97.83	1	184	1	184	1.2e-125	406	KO:K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	EC:2.7.7.62	
2710195988	483	100	1	483	1	483	0.0e+00	1100	KO:K25028	cobalamin transport system ATP-binding protein [EC:7.6.2.8]	EC:7.6.2.8	
2710195989	352	100	1	352	1	352	0.0e+00	775	KO:K25027	cobalamin transport system permease protein		
2710195990	321	100	1	321	1	321	0.0e+00	720	KO:K25034	cobalamin transport system substrate-binding protein		
2710195991	176	100	1	176	1	176	0.0e+00	434	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	
2710195993	371	100	1	371	1	371	0.0e+00	877	KO:K10211	4,4'-diaponeurosporenoate glycosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	
2710195996	285	100	1	285	1	285	0.0e+00	657	KO:K00243	uncharacterized protein		
2710195997	430	100	1	430	1	430	0.0e+00	948	KO:K06901	adenine/guanine/hypoxanthine permease		
2710195998	404	100	1	404	1	404	0.0e+00	916	KO:K08223	MFS transporter, FSR family, fosmidomycin resistance protein		
2710196000	242	100	1	242	1	242	0.0e+00	528	KO:K07238	zinc transporter, ZIP family		
2710196001	643	100	1	643	1	643	0.0e+00	1450	KO:K07456	DNA mismatch repair protein MutS2		
2710196005	709	100	1	709	1	709	0.0e+00	1610	KO:K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	EC:5.6.2.4	
2710196012	379	100	1	379	1	379	0.0e+00	846	KO:K06308	spore germination protein		
2710196016	253	100	1	253	1	253	0.0e+00	567	KO:K03217	YidC/Oxa1 family membrane protein insertase		
2710196017	394	100	1	394	1	394	0.0e+00	898	KO:K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	
2710196020	435	100	1	435	1	435	0.0e+00	999	KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	EC:1.2.1.3	
2710196021	524	100	1	524	1	524	0.0e+00	1160	KO:K03316	Na+:H+ antiporter		
2710196023	293	100	1	293	1	293	0.0e+00	645	KO:K04748	nitric oxide reductase NorQ protein		
2710196024	301	97.01	1	301	1	301	0.0e+00	686	KO:K15520	mycothiol synthase [EC:2.3.1.189]	EC:2.3.1.189	
2710196027	205	41.03	1	195	3	193	1.7e-48	188	KO:K03975	membrane-associated protein		
2710196029	570	100	1	570	1	570	0.0e+00	1330	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	
2710196032	410	100	1	410	1	410	0.0e+00	913	KO:K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]	EC:2.3.1.61	
2710196033	948	100	1	948	1	948	0.0e+00	2190	KO:K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	EC:1.2.4.2	
2710196035	469	100	1	469	1	469	0.0e+00	1050	KO:K18940	two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]	EC:2.7.13.3	
2710196036	225	100	1	225	1	225	0.0e+00	503	KO:K18941	two-component system, OmpR family, response regulator ArlR		
2710196039	241	100	1	241	1	241	0.0e+00	547	KO:K07160	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]	EC:3.5.2.9	
2710196044	284	100	1	284	1	284	0.0e+00	622	KO:K17763	rsbT co-antagonist protein RsbR		
2710196051	123	100	1	123	1	123	1.9e-82	277	KO:K04794	peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]	EC:3.1.1.29	
2710196054	114	100	1	114	1	114	6.0e-76	258	KO:K11741	quaternary ammonium compound-resistance protein SugE		
2710196055	104	100	1	104	1	104	5.0e-69	237	KO:K11741	quaternary ammonium compound-resistance protein SugE		
2710196058	515	100	1	515	1	515	0.0e+00	1150	KO:K06295	spore germination protein KA		
2710196061	221	98.19	1	221	14	234	0.0e+00	511	KO:K05995	dipeptidase E [EC:3.4.13.21]	EC:3.4.13.21	
2710196062	500	100	1	500	1	500	0.0e+00	1140	KO:K05020	glycine betaine transporter		
2710196066	65	100	1	65	1	65	5.7e-41	153	KO:K03704	cold shock protein		
2710196068	127	100	1	127	1	127	2.7e-82	277	KO:K03282	large conductance mechanosensitive channel		
2710196076	162	81.48	1	162	1	162	7.5e-94	314	KO:K07095	uncharacterized protein		
2710196077	547	100	1	547	1	547	0.0e+00	1300	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	
2710196079	263	100	1	263	1	263	0.0e+00	590	KO:K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	EC:4.2.1.20	
2710196080	400	100	1	400	1	400	0.0e+00	910	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	
2710196081	203	100	1	203	1	203	0.0e+00	458	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	
2710196082	262	100	1	262	1	262	0.0e+00	566	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	
2710196083	341	100	1	341	1	341	0.0e+00	752	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	
2710196084	203	100	1	203	1	203	0.0e+00	462	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	
2710196085	465	100	1	465	1	465	0.0e+00	1060	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	
2710196086	285	100	1	285	1	285	0.0e+00	658	KO:K06976	uncharacterized protein		
2710196088	480	100	1	480	1	480	0.0e+00	1050	KO:K14392	sodium/pantothenate symporter		
2710196092	276	100	1	276	1	276	0.0e+00	625	KO:K10979	DNA end-binding protein Ku		
2710196094	620	100	1	620	1	620	0.0e+00	1460	KO:K01971	bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	EC:6.5.1.1	
2710196095	331	100	1	331	1	331	0.0e+00	758	KO:K01778	diaminopimelate epimerase [EC:5.1.1.7]	EC:5.1.1.7	
2710196098	429	100	1	429	1	429	0.0e+00	951	KO:K06901	adenine/guanine/hypoxanthine permease		
2710196099	169	100	1	169	1	169	2.5e-115	375	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	
2710196100	397	100	1	397	1	397	0.0e+00	901	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	
2710196100	397	100	1	397	1	397	0.0e+00	901	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	
2710196101	218	100	1	218	1	218	0.0e+00	492	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	
2710196102	364	100	1	364	1	364	0.0e+00	826	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	
2710196102	364	100	1	364	1	364	0.0e+00	826	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	
2710196105	137	98.54	1	137	1	137	1.6e-96	318	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	
2710196107	258	98.84	1	258	1	258	0.0e+00	583	KO:K01992	ABC-2 type transport system permease protein		
2710196108	300	100	1	300	1	300	0.0e+00	682	KO:K01990	ABC-2 type transport system ATP-binding protein		
2710196111	107	100	1	107	1	107	3.7e-70	240	KO:K09940	uncharacterized protein		
2710196112	259	100	1	259	1	259	0.0e+00	580	KO:K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	
2710196118	356	100	1	356	1	356	0.0e+00	806	KO:K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	EC:2.4.1.227	
2710196119	495	100	1	495	1	495	0.0e+00	1150	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.26	
2710196119	495	100	1	495	1	495	0.0e+00	1150	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.28	
2710196119	495	100	1	495	1	495	0.0e+00	1150	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.29	
2710196119	495	100	1	495	1	495	0.0e+00	1150	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.31	
2710196123	452	100	1	452	1	452	0.0e+00	1010	KO:K26939	MATE family, multidrug efflux pump		
2710196124	258	100	1	258	1	258	0.0e+00	596	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	
2710196135	312	99.68	1	312	1	312	0.0e+00	705	KO:K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	EC:2.7.8.-	
2710196136	486	100	1	486	1	486	0.0e+00	1090	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	
2710196138	281	100	1	281	1	281	0.0e+00	647	KO:K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	EC:3.4.17.14	
2710196139	234	100	1	234	1	234	0.0e+00	528	KO:K03784	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	
2710196143	256	100	1	256	1	256	0.0e+00	580	KO:K06377	sporulation-control protein		
2710196144	265	99.62	1	265	1	265	0.0e+00	611	KO:K08884	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	EC:2.7.11.1	
2710196152	475	100	1	475	1	475	0.0e+00	1120	KO:K01843	lysine 2,3-aminomutase [EC:5.4.3.2]	EC:5.4.3.2	
2710196153	277	100	1	277	1	277	0.0e+00	638	KO:K21935	beta-lysine N6-acetyltransferase [EC:2.3.1.264]	EC:2.3.1.264	
2710196154	421	100	1	421	1	421	0.0e+00	984	KO:K01438	acetylornithine deacetylase [EC:3.5.1.16]	EC:3.5.1.16	
2710196155	220	100	1	220	1	220	0.0e+00	501	KO:K01035	acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]	EC:2.8.3.8	
2710196155	220	100	1	220	1	220	0.0e+00	501	KO:K01035	acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]	EC:2.8.3.9	
2710196156	232	100	1	232	1	232	0.0e+00	537	KO:K01034	acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]	EC:2.8.3.8	
2710196156	232	100	1	232	1	232	0.0e+00	537	KO:K01034	acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]	EC:2.8.3.9	
2710196158	596	100	1	596	1	596	0.0e+00	1280	KO:K03406	methyl-accepting chemotaxis protein		
2710196160	167	100	1	167	1	167	1.1e-113	371	KO:K02777	sugar PTS system EIIA component [EC:2.7.1.-]	EC:2.7.1.-	
2710196161	140	100	1	140	1	140	2.1e-103	338	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	
2710196162	181	99.45	1	181	1	181	0.0e+00	445	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	
2710196163	341	100	1	341	1	341	0.0e+00	770	KO:K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	EC:3.1.3.100	
2710196163	341	100	1	341	1	341	0.0e+00	770	KO:K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	EC:3.6.1.-	
2710196167	331	100	1	331	1	331	0.0e+00	769	KO:K01239	purine nucleosidase [EC:3.2.2.1]	EC:3.2.2.1	
2710196169	283	100	1	283	1	283	0.0e+00	617	KO:K25232	fatty acid kinase fatty acid binding subunit		
2710196172	212	100	1	212	1	212	0.0e+00	493	KO:K11068	hemolysin III		
2710196173	161	100	1	161	1	161	2.6e-120	389	KO:K00287	dihydrofolate reductase [EC:1.5.1.3]	EC:1.5.1.3	
2710196174	264	100	1	264	1	264	0.0e+00	633	KO:K00560	thymidylate synthase [EC:2.1.1.45]	EC:2.1.1.45	
2710196175	229	100	1	229	1	229	0.0e+00	530	KO:K20109	Pro-Pro endopeptidase [EC:3.4.24.89]	EC:3.4.24.89	
2710196177	355	100	1	355	1	355	0.0e+00	823	KO:K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	EC:1.6.5.9	
2710196181	320	100	1	320	1	320	0.0e+00	712	KO:K00015	glyoxylate reductase [EC:1.1.1.26]	EC:1.1.1.26	
2710196191	305	100	1	305	1	305	0.0e+00	706	KO:K03644	lipoyl synthase [EC:2.8.1.8]	EC:2.8.1.8	
2710196192	331	100	1	331	1	331	0.0e+00	808	KO:K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	EC:3.4.-	
2710196194	508	100	1	508	1	508	0.0e+00	1150	KO:K03308	neurotransmitter:Na+ symporter, NSS family		
2710196195	520	100	1	520	1	520	0.0e+00	1150	KO:K18218	tetracycline resistance efflux pump		
2710196200	274	100	1	274	1	274	0.0e+00	612	KO:K07090	uncharacterized protein		
2710196202	465	100	1	465	1	465	0.0e+00	1070	KO:K09014	Fe-S cluster assembly protein SufB		
2710196203	146	100	1	146	1	146	7.4e-103	337	KO:K04488	nitrogen fixation protein NifU and related proteins		
2710196204	409	100	1	409	1	409	0.0e+00	946	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	
2710196204	409	100	1	409	1	409	0.0e+00	946	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	
2710196205	436	100	1	436	1	436	0.0e+00	983	KO:K09015	Fe-S cluster assembly protein SufD		
2710196206	261	100	1	261	1	261	0.0e+00	589	KO:K09013	Fe-S cluster assembly ATP-binding protein		
2710196209	274	100	1	274	1	274	0.0e+00	622	KO:K02073	D-methionine transport system substrate-binding protein		
2710196210	222	100	1	222	1	222	0.0e+00	488	KO:K02072	D-methionine transport system permease protein		
2710196211	340	100	1	340	1	340	0.0e+00	752	KO:K02071	D-methionine transport system ATP-binding protein		
2710196214	137	100	1	137	1	137	2.5e-92	307	KO:K07476	toprim domain protein		
2710196216	127	100	1	127	1	127	5.9e-87	290	KO:K02437	glycine cleavage system H protein		
2710196218	100	100	1	100	1	100	1.6e-64	224	KO:K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor		
2710196219	259	100	1	259	1	259	0.0e+00	571	KO:K07124	uncharacterized protein		
2710196221	392	100	1	392	1	392	0.0e+00	870	KO:K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	EC:2.3.1.16	
2710196222	794	100	1	794	1	794	0.0e+00	1800	KO:K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	EC:1.1.1.35	
2710196224	208	100	1	208	1	208	0.0e+00	457	KO:K07149	uncharacterized protein		
2710196225	493	100	1	493	1	493	0.0e+00	1080	KO:K11105	potassium/hydrogen antiporter		
2710196227	313	100	1	313	1	313	0.0e+00	709	KO:K00318	proline dehydrogenase [EC:1.5.5.2]	EC:1.5.5.2	
2710196232	272	100	1	272	1	272	0.0e+00	619	KO:K25130	iron-siderophore transport system ATP-binding protein [EC:7.2.2.-]	EC:7.2.2.-	
2710196233	336	100	1	336	1	336	0.0e+00	738	KO:K25111	iron-siderophore transport system permease protein		
2710196234	328	100	1	328	1	328	0.0e+00	719	KO:K25110	iron-siderophore transport system permease protein		
2710196235	319	100	1	319	1	319	0.0e+00	729	KO:K25109	iron-siderophore transport system substrate-binding protein		
2710196236	501	68.07	4	501	4	497	0.0e+00	792	KO:K06295	spore germination protein KA		
2710196238	368	100	1	368	1	368	0.0e+00	829	KO:K06308	spore germination protein		
2710196239	346	54.07	1	343	1	341	4.6e-130	435	KO:K16044	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.371]	EC:1.1.1.371	
2710196244	59	100	1	59	1	59	7.1e-34	132	KO:K06425	small acid-soluble spore protein H (minor)		
2710196245	459	100	1	459	1	459	0.0e+00	1050	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	
2710196261	484	100	1	484	1	484	0.0e+00	1080	KO:K05592	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	EC:5.6.2.7	
2710196266	142	100	1	142	1	142	1.5e-95	316	KO:K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator		
2710196267	140	100	1	140	1	140	7.6e-95	314	KO:K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	EC:1.11.1.28	
2710196269	309	100	1	309	1	309	0.0e+00	731	KO:K12267	peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	EC:1.8.4.11	
2710196269	309	100	1	309	1	309	0.0e+00	731	KO:K12267	peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]	EC:1.8.4.12	
2710196274	282	100	1	282	1	282	0.0e+00	659	KO:K07104	catechol 2,3-dioxygenase [EC:1.13.11.2]	EC:1.13.11.2	
2710196276	223	100	1	223	1	223	0.0e+00	519	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	EC:3.2.2.9	
2710196277	402	100	1	402	1	402	0.0e+00	884	KO:K08217	MFS transporter, DHA3 family, macrolide efflux protein		
2710196280	144	54.68	4	142	2	139	9.0e-45	172	KO:K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin		
2710196282	326	100	1	326	1	326	0.0e+00	739	KO:K00344	NADPH:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	
2710196284	296	100	1	296	1	296	0.0e+00	683	KO:K07071	uncharacterized protein		
2710196285	547	100	1	547	1	547	0.0e+00	1260	KO:K01400	bacillolysin [EC:3.4.24.28]	EC:3.4.24.28	
2710196287	434	69.44	3	434	4	433	0.0e+00	689	KO:K03293	amino acid transporter, AAT family		
2710196288	247	100	1	247	1	247	0.0e+00	613	KO:K09190	uncharacterized protein		
2710196291	164	100	1	164	1	164	2.5e-118	383	KO:K16291	L,D-transpeptidase ErfK/SrfK		
2710196292	398	100	1	398	1	398	0.0e+00	882	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	
2710196293	415	63.04	1	414	1	412	0.0e+00	601	KO:K00003	homoserine dehydrogenase [EC:1.1.1.3]	EC:1.1.1.3	
2710196295	321	84.74	1	321	1	320	0.0e+00	638	KO:K20480	HTH-type transcriptional regulator, quorum sensing regulator NprR		
2710196296	476	100	1	476	1	476	0.0e+00	1060	KO:K01744	aspartate ammonia-lyase [EC:4.3.1.1]	EC:4.3.1.1	
2710196298	140	100	1	140	1	140	1.3e-102	336	KO:K04750	PhnB protein		
2710196299	98	100	1	98	1	98	4.7e-65	225	KO:K02829	cytochrome aa3-600 menaquinol oxidase subunit IV [EC:7.1.1.5]	EC:7.1.1.5	
2710196300	203	100	1	203	1	203	0.0e+00	467	KO:K02828	cytochrome aa3-600 menaquinol oxidase subunit III [EC:7.1.1.5]	EC:7.1.1.5	
2710196301	653	100	1	653	1	653	0.0e+00	1540	KO:K02827	cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5]	EC:7.1.1.5	
2710196302	336	100	1	336	1	336	0.0e+00	782	KO:K02826	cytochrome aa3-600 menaquinol oxidase subunit II [EC:7.1.1.5]	EC:7.1.1.5	
2710196304	78	88.46	1	78	1	78	7.0e-44	163	KO:K08982	putative membrane protein		
2710196305	93	62.79	1	86	1	86	1.8e-31	129	KO:K03676	glutaredoxin 3		
2710196306	818	100	1	818	1	818	0.0e+00	1790	KO:K17686	P-type Cu+ transporter [EC:7.2.2.8]	EC:7.2.2.8	
2710196307	71	100	1	71	1	71	3.7e-44	163	KO:K07213	copper chaperone		
2710196312	393	100	1	393	1	393	0.0e+00	892	KO:K07089	uncharacterized protein		
2710196315	450	100	1	450	1	450	0.0e+00	1010	KO:K26939	MATE family, multidrug efflux pump		
2710196318	244	97.13	1	244	1	244	0.0e+00	540	KO:K06196	cytochrome c-type biogenesis protein		
2710196319	680	100	1	680	1	680	0.0e+00	1510	KO:K01533	P-type Cu2+ transporter [EC:7.2.2.9]	EC:7.2.2.9	
2710196320	274	95.26	1	274	1	274	0.0e+00	615	KO:K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	EC:2.5.1.145	
2710196324	65	64.38	1	65	4	76	1.3e-21	98.2	KO:K08982	putative membrane protein		
2710196330	156	100	1	156	1	156	1.6e-108	355	KO:K03664	SsrA-binding protein		
2710196331	779	100	1	779	1	779	0.0e+00	1770	KO:K12573	ribonuclease R [EC:3.1.13.1]	EC:3.1.13.1	
2710196332	248	100	1	248	1	248	0.0e+00	586	KO:K03928	carboxylesterase [EC:3.1.1.1]	EC:3.1.1.1	
2710196333	75	100	1	75	1	75	2.4e-41	155	KO:K03075	preprotein translocase subunit SecG		
2710196335	430	100	1	430	1	430	0.0e+00	969	KO:K01689	enolase 1/2/3 [EC:4.2.1.11]	EC:4.2.1.11	
