gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2710198972	198	1	196	2.8e-94	300.1	TIGR00615	recombination protein RecR
2710198973	108	2	107	4.9e-36	109.3	TIGR00103	DNA-binding protein, YbaB/EbfC family
2710198974	562	25	217	2.2e-51	161.2	TIGR00678	DNA polymerase III, delta' subunit
2710198974	562	3	358	0.0e+00	477	TIGR02397	DNA polymerase III, subunit gamma and tau
2710198983	424	1	417	0.0e+00	584.8	TIGR00414	seryl-tRNA synthetase
2710198984	196	3	185	6.6e-85	269.7	TIGR03800	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
2710198985	293	8	293	0.0e+00	513.5	TIGR00343	pyridoxal 5'-phosphate synthase, synthase subunit Pdx1
2710198987	487	10	456	0.0e+00	677.5	TIGR01302	inosine-5'-monophosphate dehydrogenase
2710198997	284	2	283	3.6e-95	304.4	TIGR00776	RhaT L-rhamnose-proton symporter family protein
2710199001	272	3	261	1.8e-79	253	TIGR00112	pyrroline-5-carboxylate reductase
2710199006	308	2	304	1.3e-117	378.1	TIGR02651	ribonuclease Z
2710199007	500	7	492	0.0e+00	669.6	TIGR00871	glucose-6-phosphate 1-dehydrogenase
2710199013	210	1	200	7.9e-67	210.8	TIGR00041	dTMP kinase
2710199016	327	1	180	5.1e-50	157.6	TIGR02397	DNA polymerase III, subunit gamma and tau
2710199016	327	14	201	4.9e-67	212.2	TIGR00678	DNA polymerase III, delta' subunit
2710199020	290	14	290	2.1e-84	269.1	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2710199021	93	7	49	1.8e-14	39.5	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2710199022	653	517	653	5.2e-50	156	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2710199022	653	8	515	0.0e+00	612.7	TIGR00398	methionine--tRNA ligase
2710199023	255	2	254	5.9e-107	342.8	TIGR00010	hydrolase, TatD family
2710199025	186	2	177	5.1e-65	204.9	TIGR00334	ribonuclease M5
2710199026	292	20	287	3.3e-84	268.2	TIGR00755	ribosomal RNA small subunit methyltransferase A
2710199027	292	4	286	0.0e+00	443.6	TIGR02855	sporulation peptidase YabG
2710199029	495	5	495	0.0e+00	750.8	TIGR00499	lysyl-tRNA synthetase, eukaryotic and non-spirochete bacterial
2710199031	174	4	133	7.3e-50	154.6	TIGR01498	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
2710199032	119	1	119	3.7e-39	120.8	TIGR00526	FolB domain
2710199032	119	2	117	7.1e-44	136.2	TIGR00525	dihydroneopterin aldolase
2710199033	273	15	265	9.7e-103	329.3	TIGR01496	dihydropteroate synthase
2710199035	194	1	187	1.2e-91	291.8	TIGR00566	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
2710199036	466	98	454	1.1e-128	415.4	TIGR01824	aminodeoxychorismate synthase, component I, clade 2
2710199037	309	8	304	0.0e+00	451	TIGR01136	cysteine synthase
2710199037	309	8	304	0.0e+00	479.9	TIGR01139	cysteine synthase A
2710199039	145	3	143	1.5e-67	211.9	TIGR01066	ribosomal protein L13, bacterial type
2710199042	242	41	228	1.5e-85	272.1	TIGR02883	N-acetylmuramoyl-L-alanine amidase CwlD
2710199046	249	50	238	1.1e-79	252.7	TIGR02764	polysaccharide deacetylase family sporulation protein PdaB
2710199048	470	5	469	0.0e+00	727.3	TIGR00873	6-phosphogluconate dehydrogenase (decarboxylating)
2710199050	384	6	380	0.0e+00	453.3	TIGR01930	acetyl-CoA acetyltransferases
2710199059	478	19	364	8.2e-115	369.6	TIGR04416	group II intron reverse transcriptase/maturase
2710199079	420	9	353	0.0e+00	430.7	TIGR04416	group II intron reverse transcriptase/maturase
