gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2710195152	127	6	80	SUPERFAMILY	SSF46785			
2710195155	176	6	176	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710195155	176	8	150	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710195156	356	69	225	SUPERFAMILY	SSF89372			
2710195156	356	186	355	SUPERFAMILY	SSF89372			
2710195159	439	207	379	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195160	306	26	130	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2710195160	306	85	139	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2710195160	306	88	130	SMART	SM00086	IPR001610	PAC motif	
2710195160	306	112	306	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2710195160	306	115	303	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2710195160	306	104	295	SUPERFAMILY	SSF58104			
2710195161	274	142	170	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2710195161	274	5	256	SUPERFAMILY	SSF51735			
2710195163	191	5	65	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2710195163	191	6	71	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710195163	191	23	53	ProSitePatterns	PS01081	IPR023772	DNA-binding HTH domain, TetR-type, conserved site	
2710195164	1055	5	455	SUPERFAMILY	SSF48264	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114
2710195164	1055	487	626	ProSiteProfiles	PS50902	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181|GO:0016491
2710195164	1055	664	897	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
2710195164	1055	661	889	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2710195164	1055	396	405	ProSitePatterns	PS00086	IPR017972	Cytochrome P450, conserved site	GO:0016705|GO:0055114
2710195164	1055	484	638	SUPERFAMILY	SSF52218			
2710195164	1055	893	1052	SUPERFAMILY	SSF52343			
2710195165	276	73	262	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710195165	276	5	275	SUPERFAMILY	SSF161098			
2710195166	299	75	289	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710195166	299	59	288	SUPERFAMILY	SSF161098			
2710195167	417	1	24	ProSiteProfiles	PS51257			
2710195167	417	42	413	SUPERFAMILY	SSF53850			
2710195168	702	212	681	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2710195169	338	1	71	SMART	SM00354	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2710195169	338	2	56	ProSiteProfiles	PS50932	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2710195169	338	4	22	ProSitePatterns	PS00356	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2710195169	338	2	59	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2710195169	338	60	334	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2710195170	288	6	55	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710195170	288	57	106	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710195170	288	126	286	SMART	SM00871	IPR010499	Bacterial transcription activator, effector binding	
2710195170	288	126	288	SUPERFAMILY	SSF55136	IPR011256	Regulatory factor, effector binding domain	
2710195170	288	8	106	ProSiteProfiles	PS01124	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2710195170	288	21	104	SMART	SM00342	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2710195170	288	58	100	ProSitePatterns	PS00041	IPR018062	HTH domain AraC-type, conserved site	GO:0003700|GO:0006355|GO:0043565
2710195171	481	151	159	ProSitePatterns	PS00039	IPR000629	RNA helicase, ATP-dependent, DEAD-box, conserved site	GO:0003676|GO:0005524|GO:0008026
2710195171	481	216	384	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2710195171	481	256	337	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2710195171	481	23	220	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2710195171	481	35	205	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2710195171	481	4	32	ProSiteProfiles	PS51195	IPR014014	RNA helicase, DEAD-box type, Q motif	
2710195171	481	71	354	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195173	66	3	66	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2710195173	66	1	64	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2710195173	66	15	33	ProSitePatterns	PS00352	IPR019844	Cold-shock conserved site	
2710195176	66	3	66	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2710195176	66	1	64	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2710195176	66	15	33	ProSitePatterns	PS00352	IPR019844	Cold-shock conserved site	
2710195178	257	1	71	ProSiteProfiles	PS50937	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710195178	257	3	72	SMART	SM00422	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710195178	257	3	110	SUPERFAMILY	SSF46955	IPR009061	DNA binding domain, putative	
2710195178	257	165	251	SUPERFAMILY	SSF89082			
2710195179	235	1	60	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2710195179	235	1	64	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2710195179	235	96	110	ProSitePatterns	PS01149	IPR018496	Pseudouridine synthase, RsuA/RluB/E/F, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0016866
2710195179	235	60	220	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2710195179	235	1	54	SUPERFAMILY	SSF55174			
2710195180	205	13	196	SUPERFAMILY	SSF109755			
2710195183	157	2	108	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710195183	157	3	112	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710195183	157	1	123	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2710195185	312	157	259	SUPERFAMILY	SSF53335			
2710195186	261	1	234	SUPERFAMILY	SSF51735			
2710195187	287	1	22	ProSiteProfiles	PS51257			
2710195187	287	33	145	SUPERFAMILY	SSF53167			
2710195187	287	175	285	SUPERFAMILY	SSF53167			
2710195188	299	1	133	SUPERFAMILY	SSF51735			
2710195188	299	121	258	SUPERFAMILY	SSF55347			
2710195189	274	238	272	ProSiteProfiles	PS51066	IPR000214	Zinc finger, DNA glycosylase/AP lyase-type	GO:0003906|GO:0006281|GO:0008270|GO:0016799
2710195189	274	127	218	SUPERFAMILY	SSF46946	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
2710195189	274	2	101	ProSiteProfiles	PS51068	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2710195189	274	2	110	SMART	SM00898	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2710195189	274	2	127	SUPERFAMILY	SSF81624	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2710195189	274	234	271	SUPERFAMILY	SSF57716			
2710195191	233	4	233	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710195191	233	32	215	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710195191	233	139	153	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710195191	233	3	219	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195192	209	10	70	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2710195192	209	3	77	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710195192	209	28	59	ProSitePatterns	PS01081	IPR023772	DNA-binding HTH domain, TetR-type, conserved site	
2710195193	190	2	170	SUPERFAMILY	SSF52499	IPR000868	Isochorismatase-like	GO:0003824|GO:0008152
2710195194	344	1	176	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2710195194	344	10	342	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2710195194	344	145	320	SUPERFAMILY	SSF51735			
2710195196	464	56	86	ProSitePatterns	PS00218	IPR004840	Amino acid permease, conserved site	GO:0006865|GO:0016021|GO:0055085
2710195197	303	82	284	SUPERFAMILY	SSF161098			
2710195198	341	75	235	SUPERFAMILY	SSF161098			
2710195200	462	391	422	ProSitePatterns	PS01230	IPR010280	(Uracil-5)-methyltransferase family	GO:0006396|GO:0008173
2710195200	462	443	453	ProSitePatterns	PS01231	IPR010280	(Uracil-5)-methyltransferase family	GO:0006396|GO:0008173
2710195200	462	76	458	SUPERFAMILY	SSF53335			
2710195201	388	74	190	SMART	SM00646	IPR002508	Cell wall hydrolase/autolysin, catalytic	GO:0008745|GO:0009253
2710195201	388	7	195	SUPERFAMILY	SSF53187			
2710195204	665	225	433	SUPERFAMILY	SSF58104			
2710195205	300	1	58	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2710195205	300	1	83	SUPERFAMILY	SSF46785			
2710195205	300	93	293	SUPERFAMILY	SSF53850			
2710195206	163	1	158	SMART	SM00871	IPR010499	Bacterial transcription activator, effector binding	
2710195206	163	1	158	SUPERFAMILY	SSF55136	IPR011256	Regulatory factor, effector binding domain	
2710195208	1237	215	500	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2710195208	1237	274	284	ProSitePatterns	PS00137	IPR022398	Peptidase S8, subtilisin, His-active site	
2710195208	1237	238	249	ProSitePatterns	PS00136	IPR023827	Peptidase S8, subtilisin,  Asp-active site	
2710195208	1237	442	452	ProSitePatterns	PS00138	IPR023828	Peptidase S8, subtilisin, Ser-active site	
2710195208	1237	792	906	SUPERFAMILY	SSF52025			
2710195209	342	84	300	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710195209	342	65	232	SUPERFAMILY	SSF161098			
2710195210	289	72	279	SUPERFAMILY	SSF161098			
2710195211	428	271	427	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2710195211	428	27	296	SUPERFAMILY	SSF51419			
2710195212	262	4	122	SUPERFAMILY	SSF158430			
2710195212	262	124	257	SUPERFAMILY	SSF158430			
2710195213	196	21	76	SMART	SM00530	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2710195213	196	22	76	ProSiteProfiles	PS50943	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2710195213	196	15	79	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2710195213	196	62	191	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2710195215	217	110	213	ProSiteProfiles	PS51471	IPR005123	Oxoglutarate/iron-dependent dioxygenase	GO:0016491|GO:0016706|GO:0055114
2710195215	217	39	212	SMART	SM00702	IPR006620	Prolyl 4-hydroxylase, alpha subunit	GO:0005506|GO:0016705|GO:0031418|GO:0055114
2710195216	380	201	379	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2710195216	380	153	165	ProSitePatterns	PS00974	IPR023027	Mannitol dehydrogenase, conserved site	GO:0019594|GO:0055114
2710195216	380	4	189	SUPERFAMILY	SSF51735			
2710195217	689	530	677	ProSiteProfiles	PS51094	IPR002178	PTS EIIA type-2 domain	
2710195217	689	194	297	ProSiteProfiles	PS51372	IPR011608	PRD domain	GO:0006355
2710195217	689	195	290	SUPERFAMILY	SSF63520	IPR011608	PRD domain	GO:0006355
2710195217	689	300	405	ProSiteProfiles	PS51372	IPR011608	PRD domain	GO:0006355
2710195217	689	307	399	SUPERFAMILY	SSF63520	IPR011608	PRD domain	GO:0006355
2710195217	689	408	497	ProSiteProfiles	PS51099	IPR013011	Phosphotransferase system, EIIB component, type 2	GO:0005351|GO:0008982|GO:0009401
2710195217	689	530	676	SUPERFAMILY	SSF55804	IPR016152	Phosphotransferase/anion transporter	GO:0005215|GO:0006810
2710195217	689	408	484	SUPERFAMILY	SSF52794			
2710195218	635	496	635	ProSiteProfiles	PS51094	IPR002178	PTS EIIA type-2 domain	
2710195218	635	541	557	ProSitePatterns	PS00372	IPR002178	PTS EIIA type-2 domain	
2710195218	635	379	473	ProSiteProfiles	PS51099	IPR013011	Phosphotransferase system, EIIB component, type 2	GO:0005351|GO:0008982|GO:0009401
2710195218	635	13	345	ProSiteProfiles	PS51104	IPR013014	Phosphotransferase system, EIIC component, type 2	
2710195218	635	496	633	SUPERFAMILY	SSF55804	IPR016152	Phosphotransferase/anion transporter	GO:0005215|GO:0006810
2710195218	635	378	465	SUPERFAMILY	SSF52794			
2710195219	681	100	150	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2710195222	277	166	274	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2710195222	277	177	276	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2710195223	607	2	216	ProSiteProfiles	PS51278	IPR017932	Glutamine amidotransferase type 2 domain	
2710195223	607	1	226	SUPERFAMILY	SSF56235			
2710195223	607	222	393	SUPERFAMILY	SSF52402			
2710195223	607	450	572	SUPERFAMILY	SSF52402			
2710195224	566	3	249	SUPERFAMILY	SSF69304			
2710195224	566	307	555	SUPERFAMILY	SSF53474			
2710195228	119	1	71	ProSiteProfiles	PS50937	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710195228	119	3	72	SMART	SM00422	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710195228	119	3	117	SUPERFAMILY	SSF46955	IPR009061	DNA binding domain, putative	
2710195229	104	2	104	SUPERFAMILY	SSF51735			
2710195230	131	3	129	SUPERFAMILY	SSF51735			
2710195231	67	24	60	SMART	SM00914	IPR014957	IDEAL	
2710195232	590	341	576	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710195232	590	367	553	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710195232	590	8	314	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2710195232	590	27	307	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2710195232	590	479	493	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710195232	590	338	576	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195233	579	333	568	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710195233	579	359	551	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710195233	579	8	324	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2710195233	579	19	301	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2710195233	579	471	485	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710195233	579	324	569	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195234	337	103	319	SUPERFAMILY	SSF56235			
2710195235	110	64	99	SMART	SM00914	IPR014957	IDEAL	
2710195236	138	1	131	ProSiteProfiles	PS51197	IPR000944	Transcription regulator Rrf2-like	
2710195236	138	2	131	SUPERFAMILY	SSF46785			
2710195237	131	1	131	ProSiteProfiles	PS51353	IPR006660	Arsenate reductase-like	
2710195237	131	1	127	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2710195238	248	14	244	ProSiteProfiles	PS51012	IPR000412	ABC-2 transporter	GO:0005524|GO:0006810|GO:0016020|GO:0042626
2710195239	322	5	238	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710195239	322	31	215	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710195239	322	138	152	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710195239	322	2	233	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195240	284	5	273	SUPERFAMILY	SSF53474			
2710195244	73	6	62	SMART	SM00530	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2710195244	73	7	62	ProSiteProfiles	PS50943	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2710195244	73	1	69	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2710195246	158	1	153	SMART	SM00871	IPR010499	Bacterial transcription activator, effector binding	
2710195246	158	1	152	SUPERFAMILY	SSF55136	IPR011256	Regulatory factor, effector binding domain	
2710195247	397	109	134	ProSitePatterns	PS00217	IPR005829	Sugar transporter, conserved site	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2710195247	397	7	390	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2710195247	397	12	389	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2710195248	139	4	135	ProSiteProfiles	PS50995	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2710195248	139	24	123	SMART	SM00347	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2710195248	139	3	138	SUPERFAMILY	SSF46785			
2710195249	430	345	429	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2710195249	430	1	353	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2710195249	430	8	335	SUPERFAMILY	SSF55681			
2710195250	186	39	151	SUPERFAMILY	SSF53335			
2710195251	199	17	182	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710195251	199	8	180	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710195252	188	2	184	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195253	269	18	205	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2710195253	269	17	229	SUPERFAMILY	SSF56281			
2710195254	160	4	160	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710195254	160	1	136	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710195255	143	60	108	ProSitePatterns	PS00903	IPR016192	APOBEC/CMP deaminase, zinc-binding	GO:0008270|GO:0016787
2710195255	143	8	141	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2710195256	163	4	144	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195257	355	7	341	SUPERFAMILY	SSF56266	IPR016117	ArgJ-like domain	
2710195259	417	269	414	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710195259	417	309	416	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710195259	417	203	268	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2710195259	417	210	416	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2710195259	417	198	265	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2710195260	205	19	194	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710195261	169	54	93	ProSitePatterns	PS00903	IPR016192	APOBEC/CMP deaminase, zinc-binding	GO:0008270|GO:0016787
2710195261	169	3	115	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2710195263	229	1	21	ProSiteProfiles	PS51257			
2710195272	177	3	44	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710195273	472	3	181	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2710195273	472	234	405	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2710195273	472	434	458	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2710195273	472	1	461	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2710195278	450	249	426	ProSiteProfiles	PS51677	IPR002509	Polysaccharide deacetylase	GO:0005975|GO:0016810
2710195278	450	243	431	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2710195279	197	7	125	SUPERFAMILY	SSF159888			
2710195280	123	1	123	SUPERFAMILY	SSF159888			
2710195281	184	3	180	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710195281	184	1	165	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
